"icd_code","icd_name","yll_cause","yll_cause_name","cause_outline","GUC","male","female","yll_amin","yll_amax"
"E9272","Excessive physical exertion","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9273","Cumulative trauma from repetitive motion","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9274","Cumulative trauma from repetitive impact","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9278","Other overexertion and strenuous and repetitive movements or loads","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9279","Unspecified overexertion and strenuous and repetitive movements or loads","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E928","Other and unspecified environmental and accidental causes","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9280","Prolonged stay in weightless environment","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92800","Home","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92801","Farm","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92802","Mine and quarry","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92803","Industrial place and premises","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92804","Place for recreation and sport","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92805","Street and highway","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92806","Public building","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92807","Residential institution","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92808","Other specified places","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92809","Unspecified place","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9281","Exposure to noise","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92810","Home","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92811","Farm","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92812","Mine and quarry","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92813","Industrial place and premises","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92814","Place for recreation and sport","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92815","Street and highway","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92816","Public building","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92817","Residential institution","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92818","Other specified places","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92819","Unspecified place","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E9282","Vibration","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92820","Home","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92821","Farm","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92822","Mine and quarry","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92823","Industrial place and premises","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92824","Place for recreation and sport","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92825","Street and highway","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92826","Public building","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92827","Residential institution","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92828","Other specified places","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E92829","Unspecified place","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E9283","Human bite","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E9284","External constriction caused by hair","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E9285","External constriction caused by other object","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E9286","Environmental exposure to harmful algae and toxins","inj_mech_other","Other exposure to mechanical forces","C.02.05.02","C.02.05","1","1",0,200
"E9287","Environmental and accidental causes, mechanism or component of firearm and air gun","inj_mech_gun","Unintentional firearm injuries","C.02.05.01","C.02.05","1","1",0,200
"E9288","Other accidents","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92880","Home","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92881","Farm","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92882","Mine and quarry","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92883","Industrial place and premises","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92884","Place for recreation and sport","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92885","Street and highway","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92886","Public building","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92887","Residential institution","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92888","Other specified places","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E92889","Unspecified place","inj_othunintent","Other unintentional injuries","C.02.11.00","C.02.11","1","1",0,200
"E9289","Unspecified accident","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92890","Home","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92891","Farm","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92892","Mine and quarry","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92893","Industrial place and premises","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92894","Place for recreation and sport","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92895","Street and highway","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92896","Public building","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92897","Residential institution","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92898","Other specified places","_gc","Garbage Code","GC","GC16","1","1",0,200
"E92899","Unspecified place","_gc","Garbage Code","GC","GC16","1","1",0,200
"E929","Late effects of accidental injury","_gc","Garbage Code","GC","GC16","1","1",0,200
"E9290","Late effects of motor vehicle accident","_gc","Garbage Code","GC","GC16","1","1",0,200
"E9291","Late effects of other transport accident","inj_trans_other","Other transport injuries","C.01.02.00","C.01.02","1","1",0,200
"E9292","Late effects of accidental poisoning","inj_poisoning_other","Poisoning by other means","C.02.04.03","C.02.04","1","1",0,200
"E9293","Late effects of accidental fall","inj_falls","Falls","C.02.01.00","C.02.01","1","1",0,200
"E9294","Late effects of accident caused by fire","inj_fires","Fire, heat, and hot substances","C.02.03.00","C.02.03","1","1",0,200
"E9295","Late effects of accident due to natural and environmental factors","inj_non_disaster","Environmental heat and cold exposure","C.02.09.00","C.02.09","1","1",0,200
"E9298","Late effects of other accidents","_gc","Garbage Code","GC","GC16","1","1",0,200
"E9299","Late effects of unspecified accident","_gc","Garbage Code","GC","GC16","1","1",0,200
"E930","Antibiotics causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9300","Penicillins causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9301","Antifungal antibiotics causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9302","Chloramphenicol group causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9303","Erythromycin and other macrolides causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9304","Tetracycline group causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9305","Cephalosporin group causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9306","Antimycobacterial antibiotics causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9307","Antineoplastic antibiotics causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9308","Other specified antibiotics causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9309","Unspecified antibiotic causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E931","Other anti-infectives causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9310","Sulfonamides causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9311","Arsenical anti-infectives causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9312","Heavy metal anti-infectives causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9313","Quinoline and hydroxyquinoline derivatives causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9314","Antimalarials and drugs acting on other blood protozoa causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9315","Other antiprotozoal drugs causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9316","Anthelmintics causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9317","Antiviral drugs causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9318","Other antimycobacterial drugs causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9319","Other and unspecified anti-infectives causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E932","Hormones and synthetic substitutes causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9320","Adrenal cortical steroids causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9321","Androgens and anabolic congeners causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9322","Ovarian hormones and synthetic substitutes causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9323","Insulins and antidiabetic agents causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9324","Anterior pituitary hormones causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9325","Posterior pituitary hormones causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9326","Parathyroid and parathyroid derivatives causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
"E9327","Thyroid and thyroid derivatives causing adverse effects in therapeutic use","inj_medical","Adverse effects of medical treatment","C.02.06.00","C.02.06","1","1",0,200
