icd_code,icd_name,pathogen_a_cause_code,pathogen_a_cause_name,nonfatal_a_cause_name,nonfatal_cause_name,cause_outline
80370,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, unspecified state of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80371,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with no loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80372,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with brief [less than one hour] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80373,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with moderate [1-24 hours] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80374,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80375,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80376,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with loss of consciousness of unspecified duration","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80379,"Other open skull fracture with subarachnoid, subdural, and extradural hemorrhage, with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8038,Other open skull fracture with other and unspecified intracranial hemorrhage,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80380,Other and unqualified skull fractures unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80381,Other and unqualified skull fractures with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80382,Other and unqualified skull fractures with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80383,Other and unqualified skull fractures with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80384,Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80385,"Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80386,Other and unqualified skull fractures with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80389,"Other and unqualified skull fractures with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8039,Other open skull fracture with intracranial injury of other and unspecified nature,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80390,Other and unqualified skull fractures unspecified state of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80391,Other and unqualified skull fractures with no loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80392,Other and unqualified skull fractures with brief [less than one hour] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80393,Other and unqualified skull fractures with moderate [1-24 hours] loss of consciousness,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80394,Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80395,"Other and unqualified skull fractures with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80396,Other and unqualified skull fractures with loss of consciousness of unspecified duration,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80399,"Other and unqualified skull fractures with concussion, unspecified","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
804,Multiple fractures involving skull or face with other bones,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
8040,Closed fractures involving skull or face with other bones without mention of intracranial injury,"fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80400,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, unspecified state of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80401,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with no loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80402,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with brief [less than one hour] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80403,"Closed fractures involving skull or face with other bones, without mention of intracranial injury, with moderate [1-24 hours] loss of consciousness","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80404,"Closed fractures involving skull or face with other bones, without mention or intracranial injury, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
80405,"Closed fractures involving skull of face with other bones, without mention of intracranial injury, with prolonged [more than 24 hours] loss of consciousness, without return to pre-existing conscious level","fractures, skull N23_no pathogen#",fracture of skull  (without direct biological pathogen),"fractures, skull n23","N-code, (fractures, skull N23)",N23
